Opponent,Category,Filename,Winner,Reason
SD1.5_ControlNet,Severe,003220_sat_real.png,SD1.5_ControlNet,"Image B accurately captures the extensive rubble piles and severely damaged vegetation, reflecting the true disaster damage severity shown in the reference. Image A fails to show any rubble or significant environmental damage."
SD1.5_ControlNet,Severe,003237_sat_real.png,SD1.5_ControlNet,"Image B better captures the disaster damage severity and structural details by accurately depicting the significant pile of rubble and debris seen in the reference image, which is absent or heavily distorted in Image A."
SD1.5_ControlNet,Severe,003244_sat_real.png,SD1.5_ControlNet,"Method B accurately captures the extensive rubble piles and damaged vegetation seen in the reference image, which are critical indicators of disaster damage severity. Method A significantly diminishes the amount of rubble and depicts healthy, green vegetation, failing to represent the true extent of the damage."
SD1.5_ControlNet,Severe,003268_sat_real.png,SD1.5_ControlNet,"Image B more accurately captures the extensive disaster damage, showing widespread debris including structural elements and household items (rubble), consistent with the Ground Truth's severity. Image A significantly underrepresents the amount and type of debris."
SD1.5_ControlNet,Severe,003281_sat_real.png,SD1.5_ControlNet,"Image B much better captures the disaster damage severity and extensive rubble seen in the reference. Image A significantly downplays the scale of destruction, making it appear less catastrophic than the ground truth, which would be detrimental for rescue assessment. While B has some visual artifacts, it conveys the critical information about widespread severe damage and structural impacts more accurately."
SD1.5_ControlNet,Severe,003287_sat_real.png,SD1.5_ControlNet,"Image A accurately captures the extensive disaster damage and massive rubble piles visible in the reference, reflecting the true severity. Image B significantly minimizes or removes the structural debris, misrepresenting the post-disaster scene."
SD1.5_ControlNet,Severe,003297_sat_real.png,MoE_Ours,"Image A better captures disaster damage severity by showing an overturned vehicle and more extensive ground debris, even if the specific rubble type differs. Image B significantly sanitizes the scene by replacing prominent rubble (like the sofa and appliances) with clean landscaping, underrepresenting the true damage."
SD1.5_ControlNet,Severe,003303_sat_real.png,SD1.5_ControlNet,"Image B more accurately depicts the specific structural debris and insulation piles visible in the reference, indicating severe building damage. Image A renders this as more general vegetative debris, underrepresenting the structural damage severity."
SD1.5_ControlNet,Severe,003306_sat_real.png,SD1.5_ControlNet,"Method A accurately captures the extensive and detailed rubble, including distinct objects like the red car and stacked crates, which are clearly visible in the reference. Method B renders this crucial rubble as indistinct, blurry masses, thereby underrepresenting the disaster damage severity and structural details."
SD1.5_ControlNet,Severe,003312_sat_real.png,SD1.5_ControlNet,"Image A accurately captures the significant rubble, displaced refrigerator, and widespread tree defoliation seen in the reference image, conveying a high level of disaster damage. Image B substantially minimizes the damage severity by showing much healthier vegetation and completely omitting the large debris piles."
SD1.5_ControlNet,Severe,003316_sat_real.png,MoE_Ours,"Image A better captures the extensive rubble and general devastation, particularly visible in the central and left-side debris piles, aligning more closely with the disaster damage severity shown in the Reference. Image B significantly lacks the crucial rubble and depicts a far less severe damage state with healthy, full-leafed trees and a bright, clear sky, which is inconsistent with the Ground Truth."
SD1.5_ControlNet,Severe,003322_sat_real.png,MoE_Ours,"Image B better captures the extensive vegetation damage severity, accurately reflecting the defoliated trees seen in the reference. While neither perfectly replicates the ground conditions, Image A's healthy trees and conversion of floodwater to dry land with an unrealistic volume of boat wreckage significantly misrepresent the disaster's true impact and details."
SD1.5_ControlNet,Severe,003325_sat_real.png,MoE_Ours,"Image A accurately captures the extensive rubble and severe vegetation damage visible in the reference, conveying the true disaster severity. Image B significantly underrepresents the rubble and shows less severe damage to vegetation."
SD1.5_ControlNet,Severe,003355_sat_real.png,SD1.5_ControlNet,"Method A accurately captures the widespread rubble, discolored and damaged vegetation, and the flooded area with debris, reflecting the true severity of the disaster as shown in the reference. Method B shows less severe damage, different atmospheric conditions (overcast vs. clear), and misses the water damage."
SD1.5_ControlNet,Severe,003358_sat_real.png,SD1.5_ControlNet,"Image A accurately captures the significant piles of disaster debris and damaged vegetation, consistent with the reference. Image B fails to represent the critical rubble piles, making the scene appear largely undamaged, which misrepresents the disaster severity shown in the ground truth."
